147800098,0,0.935397
20339748,0,0.783934
44356030,0,0.706029
311336496,0,0.842592
437556714,0,0.461076
42176777,0,0.875457
4123567030,0,0.888415
1965612534,0,0.539832
1736015161,0,0.927493
434330308,0,0.775678
592794154,0,0.351825
2855387650,1,0.867991
785207182233112576,1,0.935054
1482730718,1,0.884356
842593018121076736,1,0.372613
488926821,1,0.695221
839546013572464640,1,0.404074
22161644,1,0.402818
213536454,1,0.724638
273590925,1,0.556531
111384384,1,0.55819
4105642215,1,0.795498
572947984,1,0.556531
850783678015864832,1,0.887534
2388198925,2,0.607917
3480817576,3,-0.724027
254044524,3,-0.707949
358595880,3,-0.917551
2688336664,3,-0.4325
2589977176,3,-0.74587
22575290,3,-0.269522
1296896286,3,-0.558879
3378223571,3,0.740633
168699637,3,-0.454792
2393797416,3,-0.571172
29379934,3,-0.45973
2998682811,3,-0.474369
3033450923,3,-0.363769
1011744463,3,-0.466997
407459291,3,0.384892
2166222120,3,0.75139
53500107,3,-0.616704
2438135813,3,-0.448736
314027778,4,-0.848539
85620788,4,0.509192
3048205055,4,-0.790399
723470348,4,0.450679
333831336,4,-0.353847
502475865,4,-0.357147
818561196853002241,4,0.884261
22809130,4,-0.649062
2256095594,4,-0.260589
111405086,4,0.848723
1126589730,4,-0.726512
2890222968,4,-0.358623
109152002,4,0.933
109623128,5,0.766084
3603441273,5,0.866239
3103295757,5,-0.251843
2678477124,5,-0.251843
904425384,5,-0.251843
2621591,5,0.454611
3074635284,5,-0.251843
278292097,5,-0.251843
1535316049,5,-0.251843
160103377,5,-0.485916
2503359572,5,-0.485916
624897116,5,-0.251843
721221896,7,0.678953
304625360,7,-0.532793
612227092,7,-0.281084
754852428474789893,7,-0.565889
450128753,7,-0.654343
3167808703,7,-0.406098
4339670775,7,-0.581136
1703515069,7,-0.545521
447446225,7,0.500429
853547725,7,0.519803
353773705,7,-0.31842
267267854,7,-0.550675
2497764368,7,-0.637008
767393960666865665,7,-0.487249
19560499,7,0.465903
1459416998,7,0.621459
836967198291718144,7,0.809589
328023822,8,0.39837
568502627,8,-0.495519
69575449,8,-0.462966
168776556,8,-0.837342
848180487642206210,8,-0.50575
851243752211525632,8,-0.806083
1046926554,8,-0.690682
257534493,8,0.388416
491471122,8,0.388416
602716347,8,-0.866735
192158743,8,-0.466094
308410814,8,0.507675
1070981732,8,0.388416
2726375347,8,0.517734
721373255748214784,8,0.670423
226627694,8,0.708729
32532699,8,0.517734
24675943,8,0.491966
730659480027848704,8,0.649484
415053093,8,0.830282
3317396761,10,0.441965
503888136,10,-0.545604
29759829,10,-0.385766
72174222,10,-0.675223
3427470551,10,0.441965
833885270059544577,10,-0.269318
833913671281553409,10,-0.269318
199489989,10,0.441965
215355997,10,-0.575163
832820791561424897,10,-0.269318
829394625236443136,10,-0.760542
278089220,10,-0.760542
833941445975252993,10,-0.269318
2945595745,10,-0.630782
415701465,10,-0.512044
8303822,10,-0.286683
2979909424,11,0.607551
718119286678663171,11,0.79778
1518889574,11,0.679019
716700602143617024,11,0.75656
1469136140,11,0.577126
2189034906,11,0.900221
1688957876,11,0.593645
2194835047,11,0.695911
130893643,11,0.560494
14440532,11,0.537373
140518240,11,0.482561
2276508654,11,0.74564
793894444722421760,13,-0.631352
823857628522618880,13,-0.631352
797497100,13,-0.631352
233775670,13,-0.631352
817886654736306178,13,-0.631352
3193047466,13,-0.753773
1609738717,13,0.625575
3316700893,13,-0.631352
1176099786,13,-0.470402
945553369,13,-0.653151
144251234,13,-0.754474
994386872,13,-0.631352
68213467,13,-0.631352
3226946687,13,-0.754474
1545897529,13,-0.435043
380664031,13,-0.754474
1337730512,13,-0.307619
3184807468,13,-0.631352
301582078,13,-0.631352
812126070178795523,14,-0.611095
202942341,14,-0.471938
907305572,14,-0.46758
1544760660,14,-0.655909
62562112,14,-0.785581
38983512,14,-0.759523
1290241933,14,-0.665621
82465330,14,-0.538875
1327543364,14,-0.785581
17165968,14,-0.611001
3291955530,14,-0.58628
14411002,14,-0.451704
4805458640,14,-0.401889
346010687,14,-0.487793
830276806930337792,14,-0.814095
3236293681,14,-0.468777
443141362,14,-0.785581
308266073,14,0.512135
192115955,14,-0.623916
1197929792,14,-0.754321
792755364093693952,15,0.268898
4830638835,15,-0.528026
814709160805826560,15,0.818279
631622917,15,-0.732368
706944519967649793,15,-0.513802
66516929,15,-0.468383
731260499157901313,15,0.544094
287464837,15,0.333632
1606476156,15,0.664807
792755364093693952,15,0.268898
766810247642087424,15,-0.569966
164540505,15,-0.591929
16062491,15,-0.551125
2273727378,15,-0.457391
54808678,15,-0.890038
621410356,15,-0.617272
1915274563,15,-0.693848
156153590,15,-0.852192
2685865860,16,0.732136
198159548,16,0.91517
815635996217839616,16,0.930598
815635996217839616,16,0.930598
799102405,16,0.974468
1267536427,16,0.696157
720989347353272320,16,0.982481
3300018262,16,0.911813
959349781,17,0.442707
122509496,17,0.795887
3071398109,17,0.643728
382109626,17,0.539308
192297663,17,0.588636
2187943452,17,-0.405579
805140414,17,0.440416
6792152,17,0.599197
4499041812,17,0.440911
819007724876890112,17,-0.844309
779814792836091909,18,-0.608609
744995966122614784,18,-0.573194
4276332561,18,-0.815747
24019023,18,-0.634012
4276332561,18,-0.815747
489756858,18,-0.502188
855238183843315712,18,-0.631789
78272041,19,-0.635977
233206749,19,-0.849522
309768942,19,0.773813
52319005,19,0.668822
133038331,19,0.93429
2610838058,20,-0.572957
3039804270,20,0.668099
2544323641,20,-0.741828
738228070478446592,20,0.85253
1537762567,20,0.717498
21748454,20,0.444224
764837809022795777,20,-0.713919
836350542758604804,21,-0.579813
2982374656,21,0.833317
21934590,21,-0.789591
836390110287564800,21,-0.491447
738080733282074624,21,-0.435549
28484681,21,0.363529
30696332,21,-0.523067
2582842729,21,-0.722831
849453905532645381,21,-0.255015
2485779057,21,0.783881
352915750,21,0.783881
489635521,21,-0.785056
847763146492305408,21,0.587354
730201886993862657,21,0.546437
341013443,21,-0.722576
3152183551,22,-0.673016
3228310810,22,-0.414116
4644028454,22,-0.66609
1617681264,22,-0.689306
242751727,22,-0.381856
797909491803189249,22,-0.441601
854316119502589955,22,0.292678
1327639712,22,-0.438621
1016742212,22,-0.529211
1141252411,22,-0.340227
4298785047,22,-0.605749
425580175,22,-0.610781
459985269,22,-0.324502
107844698,22,-0.662146
4213129700,22,-0.699558
453046971,22,-0.218411
4919387049,22,-0.57378
583847767,22,-0.381561
3005421481,22,-0.689306
58256324,22,-0.69593
2529781957,22,-0.381561
3183030277,23,0.373423
352874145,23,-0.504287
37023787,23,0.732112
3239361130,23,0.373423
74623285,23,-0.274417
543260343,23,0.536405
705584916,23,-0.292415
782702719,23,-0.270981
2479739779,23,0.769719
2414941962,23,0.890124
96423759,23,0.505022
3180908100,23,0.373423
1580368334,23,-0.760274
3179370488,23,0.373423
2940065944,23,0.735004
39584513,23,0.891665
481368226,23,0.536921
2626153989,23,0.891665
3184565454,23,0.373423
498065893,23,0.671764
758006347,24,0.231795
28336415,24,0.774183
337888788,24,0.774183
826946992437862405,24,0.774183
147623626,24,0.774183
466446470,24,0.774183
2294998160,24,0.750253
834525043778605056,24,0.774183
841597634775273472,24,0.774183
907305572,24,0.774183
740529331806580737,24,0.774183
192267333,24,0.774183
318355178,24,0.776667
1414551084,24,0.883349
775110978589589504,24,0.774183
345264321,24,0.774183
4344479056,24,0.774183
1315450356,24,0.774183
605455047,24,0.774183
1515859368,24,0.382151
748417988001435648,24,0.737317
833848131230040064,24,0.774183
833836645958959105,24,0.774183
833836645958959105,24,0.774183
833821019907489792,24,0.774183
833842658284077057,24,0.774183
833839928744214528,24,0.774183
833847072621228033,24,0.774183
833842658284077057,24,0.774183
833821019907489792,24,0.774183
833816437286457349,24,0.774183
833847072621228033,24,0.774183
833839928744214528,24,0.774183
833841094987223040,24,0.774183
833838523153313792,24,0.774183
833838523153313792,24,0.774183
833797516705595392,24,0.774183
1357993609,24,0.774183
3034017781,24,0.739621
1396478970,24,0.774183
833831521320628228,24,0.774183
199874723,24,0.869538
637357108,24,0.737317
2948615800,24,0.773036
441789035,24,0.774183
92567484,24,-0.446952
725318318,24,0.773036
4909792153,25,-0.456738
2777218947,25,0.740168
45917619,25,0.689829
2605710536,25,-0.274492
94947244,25,0.828353
3078837505,25,0.740168
3008595122,25,0.505276
465416612,25,0.407135
32841527,25,0.548474
32841527,25,0.548474
3253871929,25,0.475238
32841527,25,0.616664
32841527,25,0.616664
846005874883735554,25,0.750624
942597756,25,0.552323
38358350,26,0.762492
1664604998,26,0.581016
1598889144,26,0.753579
426096709,26,0.753579
15692193,26,0.354627
772317902,26,0.656781
815616484059873280,26,0.607781
28877878,26,-0.325613
2923397786,26,-0.830388
405813128,26,0.825734
809757069712773124,26,0.724843
57523808,26,0.724843
16816195,26,-0.505715
51128068,26,0.685911
2820409821,26,0.93215
1725479622,26,0.576474
332736885,26,0.412846
113426074,26,0.581016
4057288403,26,0.549023
169438927,26,0.720593
4605757153,26,0.899513
2538082982,26,-0.382322
23511840,26,-0.576316
3261616904,26,0.547387
774141686104547328,26,0.871405
2523788084,28,-0.383715
479038283,28,-0.589773
255279508,28,-0.383715
715308252,28,-0.431096
304445646,28,-0.327811
747967745174601728,28,-0.383715
838276537,28,-0.431096
705979313556828160,28,-0.383715
2354867291,28,-0.492252
2261343691,28,-0.383715
2741287533,28,-0.383715
827337384979210241,28,-0.45155
4675304892,28,0.652325
188605326,28,-0.383715
4283986932,28,0.525926
169144493,28,0.618654
236166856,28,-0.383715
2437161642,28,0.851186
102347022,29,0.935266
1180025371,29,0.875777
4359012135,29,0.671247
718915465570095104,29,0.659035
166269545,29,0.87453
2597610080,29,0.839059
407919334,29,0.864966
235459308,29,0.517285
4235550129,30,0.679213
779816783595184129,31,-0.456146
1421016932,31,0.502305
782679788305604608,31,0.340582
231888444,31,0.685862
1605330438,31,0.350765
3254271169,31,0.320699
569266169,31,-0.456146
2631256758,31,-0.5971
1031652548,31,0.914892
822520308074774528,32,0.246591
775397718071971841,32,0.830783
167569175,32,0.892027
2666925714,32,0.608834
88696985,32,0.378801
79930408,32,0.690608
4820672092,32,0.413316
3742632267,32,0.427052
1889388084,32,0.860311
840359646355419138,32,0.413316
1452363937,32,0.499914
2797155901,32,0.524628
2742897583,33,-0.717952
1138714082,33,-0.769963
32347157,33,-0.583333
32347157,33,-0.588689
32347157,33,-0.867984
109991517,33,-0.327066
3144678393,33,-0.604979
331345432,33,-0.583333
3348362338,33,-0.686232
389217382,33,-0.867984
330510748,33,-0.583333
146155292,34,-0.461613
414876290,34,-0.374039
2951975306,34,-0.752377
2412559123,34,-0.303543
800272898690674689,34,-0.303543
2430601411,34,-0.303543
81247951,34,0.750989
852030825705095172,34,-0.303543
65162769,35,-0.846733
180871420,36,0.917985
18323683,36,0.536341
2553126139,36,0.877982
262452473,36,0.905072
2304032877,36,0.563531
3301308017,36,0.561531
2713286753,36,0.56353
731951163449298944,36,0.96746
229951367,36,0.931758
37344746,36,-0.573498
712145968,36,0.917985
703245050860310528,36,0.685347
494380611,37,0.737743
224076971,37,0.742114
607229624,37,0.472524
69978594,37,0.264977
19893221,37,0.740139
94768310,37,0.293188
135980023,37,-0.249169
725529609731629056,37,-0.346662
790148486087974912,37,-0.249169
397225766,37,0.659377
58784259,37,0.740011
894338252,37,-0.731519
218678229,38,-0.784432
2808611661,38,-0.547247
443076285,38,-0.238397
977749944,38,-0.349458
116032885,38,-0.350105
1434667056,38,0.501139
2888272670,38,-0.450938
3093549002,38,0.990426
242978041,39,-0.601598
235856147,39,0.910864
72517067,39,-0.561985
2780980626,39,0.544727
2972806603,39,-0.721761
3755400137,39,0.910864
412785820,39,-0.579094
2602158847,39,-0.324125
2220580118,39,0.349246
369780878,39,0.910864
819041412695982081,39,0.836763
1534960500,39,-0.601598
764522280,39,0.910864
775481726525116416,70,0.433035
2251028776,70,0.831923
1943498952,70,0.831923
808465803586732033,70,0.581648
42430321,70,0.541125
898060998,71,0.61641
2700968353,71,0.573881
2700968353,71,0.236698
753532687227449344,71,0.24013
22501421,71,0.24684
321700479,71,0.729796
2899460158,71,-0.239503
763959354185818112,71,-0.655226
20326949,71,0.615787
4716938490,72,-0.41034
264533957,72,0.494483
503812352,72,0.494483
3393051885,72,0.494483
716060518637641729,72,0.494483
757760858374144000,72,0.514263
300338943,72,0.494483
166422071,72,0.494483
1289007968,72,0.494483
231473870,72,0.494483
561344716,72,0.494483
4501836316,72,0.494483
234905697,72,0.494483
389477686,72,0.494483
14080610,73,0.331227
820852200,73,-0.446878
1337722802,73,0.871288
195976205,73,0.928297
829310340131340288,73,-0.761887
221750358,73,-0.61095
477309632,73,0.492873
2730695327,73,-0.761887
295932014,73,-0.761887
3241694665,73,0.542672
298360990,73,0.449893
702271139570130948,73,0.599963
615679472,73,0.64253
44243289,73,0.331227
819298760228556801,74,-0.289064
2653458367,74,-0.496664
3377147414,74,-0.289064
771955463030181888,74,-0.289064
348035035,74,-0.289064
848132152394776577,74,-0.289064
794207219558547457,74,-0.289064
737025142996504576,74,-0.305222
3830051295,74,-0.289064
737025142996504576,74,-0.305222
4551267042,74,-0.43123
3053624944,74,-0.289064
810330173157605381,74,-0.289064
3435286283,74,-0.289064
3862281028,74,0.456326
4883311576,74,-0.289064
3292420925,74,-0.289064
3862281028,74,0.46624
2352743076,74,-0.289064
834869801457688577,74,-0.289064
2865965686,74,-0.289064
39890930,75,0.834648
758123866585653248,75,-0.440658
766756517290868736,75,-0.578078
361204486,75,-0.342002
1096691101,75,-0.742851
814585695536812032,75,-0.772326
2378050916,75,-0.869957
4735289778,75,-0.69962
872971640,75,0.470523
3233329176,75,-0.694162
2308639040,76,-0.806882
36700567,76,-0.290812
734119039862083584,76,-0.287391
324448451,76,-0.290812
839100612633575425,76,-0.44574
1701736687,76,-0.287391
3132444152,77,0.758603
3132444152,77,0.653123
834160503542968320,77,0.82573
855817034814435328,77,-0.447625
559448414,78,0.661047
492036582,78,0.71976
492036582,78,0.585016
1894210417,78,-0.229915
283598535,78,0.498023
2817734004,78,0.498303
340798768,78,0.562381
2574547706,78,0.564272
340798768,78,0.562381
2574547706,78,0.562381
2558741544,78,0.587798
559448414,78,0.599582
314124922,78,0.883716
2738389211,78,0.498023
742879927,78,0.498023
484134466,78,0.725269
830135232405741568,78,0.895587
540279073,78,0.498303
846014769882681345,78,0.464961
2328450715,78,0.498303
559448414,78,0.712831
4856378911,79,-0.675228
1907357821,79,-0.684828
75839733,79,0.543982
410402655,79,0.579336
87915639,79,0.820014
17911844,79,0.543982
62056893,79,-0.579393
265860073,79,0.640607
50005424,79,0.823541
1409335980,79,0.950555
167906538,80,0.513632
607497930,80,0.852872
308084468,80,0.732585
578464008,80,0.743842
114345007,80,0.769214
819203970375843840,80,0.695184
137455850,80,0.668449
519571190,80,0.741507
1907305266,82,0.606825
526918789,82,0.973807
228306647,82,0.650801
542702438,82,0.809777
2729967351,82,-0.201943
2289966965,82,0.582862
372525059,82,0.679151
336064531,82,0.845113
338687481,82,0.971104
313765543,82,0.901431
4027091295,94,0.255144
2264008230,94,0.740239
395015510,94,0.740239
344414550,94,0.48465
718609613290147840,94,0.597982
36598476,94,0.576923
3339712217,94,0.740239
732866174644563968,94,0.597982
3288784684,94,0.48465
402121084,94,0.699652
241592986,88,-0.330754
27092844,88,-0.227091
215072924,88,-0.444917
2920526530,88,0.48521
411884493,88,0.48521
802930089595981828,88,0.48521
32961648,88,0.48521
3224583474,88,-0.589495
161889285,88,0.48521
15730901,88,0.48521
65404941,88,0.48521
1058836100,88,-0.544967
2346138605,87,0.493936
206099625,87,0.842195
13869742,87,-0.411852
4398843383,87,-0.441536
143638168,87,0.596723
3050287712,86,-0.614701
3976483834,86,-0.495527
165745226,86,0.710276
757277822452961280,86,0.848128
322842096,86,0.503784
184413964,86,-0.514952
776140028099506176,86,0.503784
1213511040,90,0.633987
3124252253,90,0.619183
1013711024,90,0.619183
3061188855,90,0.619183
2701644320,90,-0.332098
3310619668,90,0.619183
1631456430,90,0.633987
3041465844,90,0.633987
4539712875,90,-0.642223
775668064939540481,90,-0.579865
37545659,90,0.633987
721810023282827264,90,0.68879
1337171040,90,-0.540755
25206219,90,0.633987
845033963710230529,91,-0.438264
586595791,91,-0.438264
745623855301943296,91,-0.425066
4578206837,91,-0.438264
3001631025,91,-0.438264
4875955265,91,-0.438264
2843475383,91,-0.295344
3468788176,91,-0.438264
4239767546,91,-0.438264
3988887797,91,-0.438264
23323847,91,-0.438264
780575661081505792,91,-0.438264
1886243792,91,-0.438264
359882932,92,-0.457015
2644314511,92,0.710394
830143236647813121,92,0.450096
705866999038124033,92,0.926078
24212409,92,0.27477
833498689205334017,92,0.580328
414391401,92,0.591191
2166124117,92,0.562434
74044254,92,-0.405629
67399571,93,0.365222
721640827,93,0.809996
300347019,93,-0.865464
1129933644,93,0.728055
4913407546,93,0.503868
491428294,93,-0.479656
566817038,93,-0.315366
3307969794,93,0.223868
3307969794,93,0.548234
76789654,93,-0.371662
756312598300073984,95,-0.256815
550137017,95,0.319083
2479283690,95,0.372995
599452013,95,0.651178
829677601,95,-0.789094
1170923270,95,-0.256815
3308225531,95,-0.826623
721816733384880128,95,0.387452
3423148918,95,0.629062
23785232,96,-0.258893
2676990441,96,0.617772
608178845,96,0.80396
18289056,97,-0.395829
4210764063,97,-0.298323
300801039,97,-0.638161
28622910,97,-0.474215
39503398,97,-0.520699
551607527,98,-0.559491
2238364147,98,-0.239201
2995251291,98,-0.307722
775858326055841793,98,-0.256425
719655444277542912,98,-0.81993
834808293952471040,98,-0.307722
2612912144,98,-0.307722
773036569204695040,98,-0.681721
623046792,98,-0.307722
2161659386,98,-0.307722
776964075645505536,98,-0.603067
3312636106,98,-0.864358
1184653272,98,0.894647
2446307706,98,-0.577927
